Series Code,Topic,Indicator Name,iso1_all,iso2_all,iso3_all,iso4_all,iso5_all,iso6_all,iso7_all,iso8_all,iso9_all,iso10_all,iso1_0to25,N_0to25,Pearson_iso1_0to25,range_0to25,iso1_25to50,N_25to50,Pearson_iso1_25to50,range_25to50,iso1_50to75,N_50to75,Pearson_iso1_50to75,range_50to75,iso1_75to100,N_75to100,Pearson_iso1_75to100,range_75to100,iso1,N,Pearson_iso1,range
SE.SEC.ENRL.FE.ZS,Education: Participation,"Secondary education, pupils (% female)",0.592681112140204,0.238589150319459,0.121522352197002,0.225816399887254,0.269071070775859,0.131468742342712,0.0758965820242698,0.272108897979821,0.102195055540606,0.0919029032672986,0.94858271110389,3,0.941949850060139,-2.188 to -0.645,0,0,,-0.634 to 0.161,0,1,,0.163 to 1.135,0,0,,1.142 to 2.135,0,1,,-0.113_2.148
SE.SEC.ENRL.GC,Education: Participation,"Secondary education, general pupils",,,,,,,,,,,0.826390887478203,3,0.810291657117033,-2.188 to -0.645,0,0,,-0.634 to 0.161,0,1,,0.163 to 1.135,0,0,,1.142 to 2.135,0,1,,-0.113_2.148
SE.SEC.ENRL.GC.FE.ZS,Education: Participation,"Secondary education, general pupils (% female)",0.655726769253376,0.168184427486537,0.101422902716196,0.181142887796165,0.269251136836114,0.122836031355592,0.0897939124271929,0.244661916512282,0.106388136274034,0.110303123735736,0.919893685549464,3,0.910851707197458,-2.188 to -0.645,0,0,,-0.634 to 0.161,0,1,,0.163 to 1.135,0,0,,1.142 to 2.135,0,1,,-0.113_2.148
SE.SEC.ENRL.LO.TC.ZS,Education: Inputs,"Pupil-teacher ratio, lower secondary",,,,,,,,,,,0.628875056054198,3,0.373859863248789,-2.188 to -0.645,0,0,,-0.634 to 0.161,0,0,,0.163 to 1.135,0,0,,1.142 to 2.135,0,0,,-0.113_2.148
SE.SEC.ENRL.TC.ZS,Education: Inputs,"Pupil-teacher ratio, secondary",0.720320879089872,0.200155394958024,0.207371832445506,0.138798803726234,0.140737603356207,0.0775508823573473,0.141350191525506,0.0974437163488952,0.11302074542735,0.0843543189674907,0.629853145230187,3,0.374963166087567,-2.188 to -0.645,0,0,,-0.634 to 0.161,0,1,,0.163 to 1.135,0,0,,1.142 to 2.135,0,1,,-0.113_2.148
SE.SEC.ENRL.UP.TC.ZS,Education: Inputs,"Pupil-teacher ratio, upper secondary",,,,,,,,,,,0.849515098590308,3,0.657965523489245,-2.188 to -0.645,0,0,,-0.634 to 0.161,0,0,,0.163 to 1.135,0,0,,1.142 to 2.135,0,0,,-0.113_2.148
SE.SEC.ENRL.VO,Education: Participation,"Secondary education, vocational pupils",,,,,,,,,,,0.717875870408624,3,0.260079865949436,-2.188 to -0.645,0,0,,-0.634 to 0.161,0,1,,0.163 to 1.135,0,0,,1.142 to 2.135,0,1,,-0.113_2.148
SE.SEC.ENRL.VO.FE.ZS,Education: Participation,"Secondary education, vocational pupils (% female)",0.240636934626046,0.170023569854402,0.294362382385025,0.29971019700784,0.171187636224486,0.194496797185137,0.0757380331910877,0.0827790242340433,0.180051676732881,0.131237345506812,0.892079000825424,3,0.725838704140795,-2.188 to -0.645,0,0,,-0.634 to 0.161,0,1,,0.163 to 1.135,0,0,,1.142 to 2.135,0,1,,-0.113_2.148
SE.SEC.ENRR,Education: Participation,"School enrollment, secondary (% gross)",0.859606902071915,0.201502240256429,0.189272402104934,0.207760458126555,0.139249207439127,0.0803324913584876,0.111226773538603,0.141810809278548,0.124195214051924,0.109251497055805,0.613128304910904,44,0.566524518865837,-2.188 to -0.645,0.443722294453902,61,0.369841878995784,-0.634 to 0.161,0.353583863187007,70,0.276340710735363,0.163 to 1.135,0.553079437518125,81,0.562289209780242,1.142 to 2.135,0.536293081598473,186,0.566326798804519,-0.113_2.148
SE.SEC.ENRR.FE,Education: Participation,"School enrollment, secondary, female (% gross)",0.856014466629818,0.200739009406586,0.174877763992018,0.202679206894714,0.159703181210589,0.0862782757187305,0.105742726367711,0.157357018886324,0.127859825361632,0.105563744565102,0.664574472889011,44,0.595520709431572,-2.188 to -0.645,0.434486472391823,61,0.370567102011343,-0.634 to 0.161,0.310028480099502,69,0.199522611460214,0.163 to 1.135,0.537512169414108,81,0.539636970172896,1.142 to 2.135,0.503201982118008,185,0.530085495091592,-0.113_2.148
SE.SEC.ENRR.MA,Education: Participation,"School enrollment, secondary, male (% gross)",0.857865576037035,0.202604609544124,0.19467728082266,0.206366165264691,0.130582719696208,0.0735473720733531,0.116897784448905,0.128122330021558,0.116619060455233,0.0950012316658642,0.536336727070444,44,0.512329476443023,-2.188 to -0.645,0.42548889368887,61,0.353434545746014,-0.634 to 0.161,0.350655682344372,69,0.287811437892621,0.163 to 1.135,0.566987083863684,81,0.577622490727935,1.142 to 2.135,0.5507775708194,185,0.583298087625304,-0.113_2.148
SE.SEC.NENR,Education: Participation,"School enrollment, secondary (% net)",0.861568720645335,0.244958322916837,0.187157008954977,0.240430980016332,0.118625577888282,0.0915221748943465,0.167070149518585,0.0988920432841972,0.11139830369159,0.107832890574067,1,2,1,-2.188 to -0.645,0,0,,-0.634 to 0.161,0,1,,0.163 to 1.135,0,0,,1.142 to 2.135,0,1,,-0.113_2.148
SE.SEC.NENR.FE,Education: Participation,"School enrollment, secondary, female (% net)",0.862714859857786,0.244860243091634,0.172109989189549,0.228141240174933,0.125018930863138,0.0753727403858641,0.156133647909545,0.1115759805382,0.11204794208601,0.112745858334091,1,2,1,-2.188 to -0.645,0,0,,-0.634 to 0.161,0,0,,0.163 to 1.135,0,0,,1.142 to 2.135,0,0,,-0.113_2.148
SE.SEC.NENR.MA,Education: Participation,"School enrollment, secondary, male (% net)",0.858410691363404,0.249607459171158,0.19388835641732,0.24715283197573,0.121342574366612,0.103451322971431,0.163651962706352,0.0965751638211384,0.105448599525468,0.10633509686666,1,2,1,-2.188 to -0.645,0,0,,-0.634 to 0.161,0,0,,0.163 to 1.135,0,0,,1.142 to 2.135,0,0,,-0.113_2.148
SE.SEC.PRIV.ZS,Education: Participation,"School enrollment, secondary, private (% of total secondary)",0.232875736033721,0.358568276163087,0.287333783712614,0.144022461563602,0.142727786222162,0.153277213739612,0.175498176467081,0.0779995587027443,0.0775874550699305,0.145760034377465,0.318006069165323,30,-0.179343639940961,-2.188 to -0.645,0.205050262995651,50,-0.0223384833214133,-0.634 to 0.161,0.324917356325492,84,-0.262593717987755,0.163 to 1.135,0.363424738992671,81,0.314295595093897,1.142 to 2.135,0.188495012875986,200,-0.113480814260346,-0.113_2.148
SE.SEC.PROG.FE.ZS,Education: Efficiency,"Progression to secondary school, female (%)",0.7294548942632,0.194650122923273,0.266347094016104,0.1273314731788,0.161606167633579,0.108735193186639,0.175582613575664,0.145617914622284,0.120602061214549,0.068981450884582,0,0,,-2.188 to -0.645,0,0,,-0.634 to 0.161,0,0,,0.163 to 1.135,0,0,,1.142 to 2.135,0,0,,-0.113_2.148
SE.SEC.PROG.MA.ZS,Education: Efficiency,"Progression to secondary school, male (%)",0.669010714982406,0.179878107946445,0.256649902664735,0.103791551843661,0.126248099526151,0.115317094016845,0.168452251541852,0.0979022228626204,0.112392183024386,0.0687431447307872,0,0,,-2.188 to -0.645,0,0,,-0.634 to 0.161,0,0,,0.163 to 1.135,0,0,,1.142 to 2.135,0,0,,-0.113_2.148
SE.SEC.PROG.ZS,Education: Efficiency,Progression to secondary school (%),0.700605659648335,0.189689479658366,0.26882838891465,0.130743671238718,0.145321506473782,0.114326084480173,0.174408419451389,0.109795471079865,0.112608950040007,0.0678589813443232,0,0,,-2.188 to -0.645,0,0,,-0.634 to 0.161,0,0,,0.163 to 1.135,0,0,,1.142 to 2.135,0,0,,-0.113_2.148
SE.SEC.TCAQ.FE.ZS,Education: Inputs,"Trained teachers in secondary education, female (% of female teachers)",,,,,,,,,,,0.375159271486598,25,0.209385096185876,-2.188 to -0.645,0.320563281898359,36,0.1218005580036,-0.634 to 0.161,0.273219034369476,61,-0.180420919442744,0.163 to 1.135,0.53500842213102,13,0.454376296588692,1.142 to 2.135,0.231995972467788,96,0.0129254879320796,-0.113_2.148
SE.SEC.TCAQ.LO.FE.ZS,Education: Inputs,"Trained teachers in lower secondary education, female (% of female teachers)",,,,,,,,,,,0.459854192017103,20,0.346053919587607,-2.188 to -0.645,0.239956468147076,33,0.0707636415321673,-0.634 to 0.161,0.368513490452482,44,-0.175431878205998,0.163 to 1.135,0.519527150848787,11,0.437686836172853,1.142 to 2.135,0.252079390857212,75,0.0406915249769487,-0.113_2.148
SE.SEC.TCAQ.LO.MA.ZS,Education: Inputs,"Trained teachers in lower secondary education, male (% of male teachers)",,,,,,,,,,,0.466742682401796,20,0.437024130956413,-2.188 to -0.645,0.235052878025217,33,-0.0271799448740492,-0.634 to 0.161,0.283789319453175,44,-0.0518906049756867,0.163 to 1.135,0.519314364071978,11,0.437367429245374,1.142 to 2.135,0.221272041859911,75,0.0935231174781532,-0.113_2.148
SE.SEC.TCAQ.LO.ZS,Education: Inputs,Trained teachers in lower secondary education (% of total teachers),,,,,,,,,,,0.435166442752596,21,0.378572789252601,-2.188 to -0.645,0.235435421278031,33,0.0294558319266682,-0.634 to 0.161,0.322046500022113,46,-0.157481377194962,0.163 to 1.135,0.519534153973186,11,0.437723316054231,1.142 to 2.135,0.239217082173637,77,0.0479841543411569,-0.113_2.148
SE.SEC.TCAQ.MA.ZS,Education: Inputs,"Trained teachers in secondary education, male (% of male teachers)",,,,,,,,,,,0.39086095680331,25,0.293030658595422,-2.188 to -0.645,0.305503788601818,36,0.0648394380341587,-0.634 to 0.161,0.223484996400806,61,-0.130191184286625,0.163 to 1.135,0.534811768903411,13,0.45363100327842,1.142 to 2.135,0.212498144298243,96,0.0529010246944447,-0.113_2.148
SE.SEC.TCAQ.UP.FE.ZS,Education: Inputs,"Trained teachers in upper secondary education, female (% of female teachers)",,,,,,,,,,,0.308463674709921,19,0.102639271415324,-2.188 to -0.645,0.224776374766471,30,0.00281064600819927,-0.634 to 0.161,0.379166445033076,41,-0.191157043449775,0.163 to 1.135,0.51931286537542,11,0.437264699848721,1.142 to 2.135,0.252962363508494,71,0.114051056491259,-0.113_2.148
SE.SEC.TCAQ.UP.MA.ZS,Education: Inputs,"Trained teachers in upper secondary education, male (% of male teachers)",,,,,,,,,,,0.357413837178001,19,0.218287121987082,-2.188 to -0.645,0.268521561313797,30,-0.0576855668036326,-0.634 to 0.161,0.35242055557328,41,-0.218406030242928,0.163 to 1.135,0.519241056598952,11,0.436713472445318,1.142 to 2.135,0.239695710846421,71,0.132704346199866,-0.113_2.148
SE.SEC.TCAQ.UP.ZS,Education: Inputs,Trained teachers in upper secondary education (% of total teachers),,,,,,,,,,,0.335639827924854,20,0.184003797020276,-2.188 to -0.645,0.261761551514325,30,-0.0248973355454244,-0.634 to 0.161,0.345431484772702,43,-0.209256730560623,0.163 to 1.135,0.51929941876668,11,0.437091840633328,1.142 to 2.135,0.242620405452103,73,0.117808323848355,-0.113_2.148
SE.SEC.TCAQ.ZS,Education: Inputs,Trained teachers in secondary education (% of total teachers),,,,,,,,,,,0.379333942343451,26,0.272056455093258,-2.188 to -0.645,0.269987531987573,40,0.069020968922452,-0.634 to 0.161,0.257784865530978,64,-0.166027240410895,0.163 to 1.135,0.360417729499934,15,-0.252814205447207,1.142 to 2.135,0.192442864936636,101,-0.0379886141578803,-0.113_2.148
SE.SEC.TCHR,Education: Inputs,"Secondary education, teachers",,,,,,,,,,,0.289524973224713,40,-0.0817518288087356,-2.188 to -0.645,0.474982226938424,51,-0.409567414182161,-0.634 to 0.161,0.187388117529901,87,0.0168044356025672,0.163 to 1.135,0.273900001646268,65,0.195810442754956,1.142 to 2.135,0.146057906204112,182,-0.0474454718329856,-0.113_2.148
SE.SEC.TCHR.FE,Education: Inputs,"Secondary education, teachers, female",,,,,,,,,,,0.216765459685596,41,0.00335134918614997,-2.188 to -0.645,0.479831888867204,49,-0.405423313071817,-0.634 to 0.161,0.188505296192049,81,0.0183811643404871,0.163 to 1.135,0.269048768597969,64,0.187015329272458,1.142 to 2.135,0.126081373899461,173,-0.0222505223908791,-0.113_2.148
SE.SEC.TCHR.FE.ZS,Education: Inputs,"Secondary education, teachers (% female)",0.746705839594739,0.298740615709158,0.217800120321281,0.285156216586798,0.230093143556977,0.166403830457396,0.167809138778993,0.115553678998998,0.158565518437751,0.155001353782138,0.406762481995335,45,0.364092407541219,-2.188 to -0.645,0.454489437039068,51,0.403033252025987,-0.634 to 0.161,0.259018753828229,82,0.181750014792364,0.163 to 1.135,0.344055817771481,65,-0.272422764157337,1.142 to 2.135,0.322118846602205,177,0.267489689603382,-0.113_2.148
SE.SEC.UNER.LO.FE.ZS,Education: Participation,"Adolescents out of school, female (% of female lower secondary school age)",,,,,,,,,,,0.563540132712651,35,-0.595938502542616,-2.188 to -0.645,0.394796871391924,42,-0.337180739213565,-0.634 to 0.161,0.339642358179513,50,-0.310451944869427,0.163 to 1.135,0.613369558513763,40,-0.505989563015021,1.142 to 2.135,0.379069600605325,115,-0.366054363259052,-0.113_2.148
SE.SEC.UNER.LO.MA.ZS,Education: Participation,"Adolescents out of school, male (% of male lower secondary school age)",,,,,,,,,,,0.590396895160173,35,-0.587403297502026,-2.188 to -0.645,0.452829755564516,42,-0.436904872896969,-0.634 to 0.161,0.308833469074476,50,-0.249823454004051,0.163 to 1.135,0.550768023256635,40,-0.43311353085461,1.142 to 2.135,0.427261965179653,115,-0.419708556906007,-0.113_2.148
SE.SEC.UNER.LO.ZS,Education: Participation,Adolescents out of school (% of lower secondary school age),0.745840293934393,0.193026855769926,0.159322352109539,0.141816694729269,0.161508861482962,0.100827174077102,0.124163084414153,0.141366143244791,0.0890240328173115,0.0529482470886626,0.552872365733357,40,-0.551120375621431,-2.188 to -0.645,0.392977437150439,54,-0.360415289220003,-0.634 to 0.161,0.327698354416769,70,-0.333920836458363,0.163 to 1.135,0.477258980630963,72,-0.415320684344864,1.142 to 2.135,0.42319158658096,174,-0.408362884561444,-0.113_2.148
SE.TER.CUAT.BA.FE.ZS,Education: Outcomes,"Educational attainment, at least Bachelor's or equivalent, population 25+, female (%) (cumulative)",,,,,,,,,,,0,1,,-2.188 to -0.645,0.368949403213303,24,-0.223825103484484,-0.634 to 0.161,0.454859591740053,17,0.298084108293834,0.163 to 1.135,0.351405454672505,35,0.311042933456097,1.142 to 2.135,0.645592602066813,68,0.638509067477434,-0.113_2.148
SE.TER.CUAT.BA.MA.ZS,Education: Outcomes,"Educational attainment, at least Bachelor's or equivalent, population 25+, male (%) (cumulative)",,,,,,,,,,,0,1,,-2.188 to -0.645,0.431083200212813,24,-0.323415613112426,-0.634 to 0.161,0.415230144243093,17,0.33010746480444,0.163 to 1.135,0.387043472819778,35,0.410627625763345,1.142 to 2.135,0.609652329680664,68,0.583089980008023,-0.113_2.148
SE.TER.CUAT.BA.ZS,Education: Outcomes,"Educational attainment, at least Bachelor's or equivalent, population 25+, total (%) (cumulative)",,,,,,,,,,,0,1,,-2.188 to -0.645,0.400022696491681,24,-0.278690899333097,-0.634 to 0.161,0.421516892419184,17,0.319843113444962,0.163 to 1.135,0.381703443812796,35,0.367043939599653,1.142 to 2.135,0.647830188317396,68,0.630783403446362,-0.113_2.148
SE.TER.CUAT.DO.FE.ZS,Education: Outcomes,"Educational attainment, Doctoral or equivalent, population 25+, female (%) (cumulative)",,,,,,,,,,,1,2,-1,-2.188 to -0.645,0.381854918350065,16,0.0977009421821693,-0.634 to 0.161,0.405899929965667,12,0.0134238389500704,0.163 to 1.135,0.431011942786441,33,0.201441996115745,1.142 to 2.135,0.743704918097685,55,0.558547648329451,-0.113_2.148
SE.TER.CUAT.DO.MA.ZS,Education: Outcomes,"Educational attainment, Doctoral or equivalent, population 25+, male (%) (cumulative)",,,,,,,,,,,1,2,-1,-2.188 to -0.645,0.453784007945346,16,0.281085211216179,-0.634 to 0.161,0.459755504324507,12,-0.159621145734553,0.163 to 1.135,0.50836557827911,33,0.410550332804175,1.142 to 2.135,0.690057044381705,55,0.627206017664303,-0.113_2.148
SE.TER.CUAT.DO.ZS,Education: Outcomes,"Educational attainment, Doctoral or equivalent, population 25+, total (%) (cumulative)",,,,,,,,,,,1,2,-1,-2.188 to -0.645,0.459388506427799,16,0.275493158996952,-0.634 to 0.161,0.408898476756811,12,-0.0879148724866571,0.163 to 1.135,0.483309662229687,33,0.310068056330742,1.142 to 2.135,0.707744650202316,55,0.59821665409221,-0.113_2.148
SE.TER.CUAT.MS.FE.ZS,Education: Outcomes,"Educational attainment, at least Master's or equivalent, population 25+, female (%) (cumulative)",,,,,,,,,,,1,2,1,-2.188 to -0.645,0.384462277924152,20,0.224839470183767,-0.634 to 0.161,0.307933673113295,17,-0.00314212469470985,0.163 to 1.135,0.537119237993344,34,0.310768675744895,1.142 to 2.135,0.734569191116454,64,0.637881584639139,-0.113_2.148
SE.TER.CUAT.MS.MA.ZS,Education: Outcomes,"Educational attainment, at least Master's or equivalent, population 25+, male (%) (cumulative)",,,,,,,,,,,1,2,1,-2.188 to -0.645,0.292306244828965,20,0.126789918061393,-0.634 to 0.161,0.30209035506317,17,-0.025354606367796,0.163 to 1.135,0.62312053943281,34,0.527343945761999,1.142 to 2.135,0.7691068861782,64,0.689374070086636,-0.113_2.148
SE.TER.CUAT.MS.ZS,Education: Outcomes,"Educational attainment, at least Master's or equivalent, population 25+, total (%) (cumulative)",,,,,,,,,,,1,2,1,-2.188 to -0.645,0.360707210020782,20,0.191920045706284,-0.634 to 0.161,0.29938212175347,17,-0.0116548870706869,0.163 to 1.135,0.58797496570812,34,0.409300391744095,1.142 to 2.135,0.755156872536414,64,0.665536424585101,-0.113_2.148
SE.TER.CUAT.ST.FE.ZS,Education: Outcomes,"Educational attainment, at least completed short-cycle tertiary, population 25+, female (%) (cumulative)",,,,,,,,,,,1,2,1,-2.188 to -0.645,0.254817827929908,22,0.0344625826727322,-0.634 to 0.161,0.559928662423162,19,0.553271108191217,0.163 to 1.135,0.425915735136332,34,0.248298335222357,1.142 to 2.135,0.513865927747248,68,0.461121236091748,-0.113_2.148
SE.TER.CUAT.ST.MA.ZS,Education: Outcomes,"Educational attainment, at least completed short-cycle tertiary, population 25+, male (%) (cumulative)",,,,,,,,,,,1,2,1,-2.188 to -0.645,0.314331888543116,22,0.0429715894823118,-0.634 to 0.161,0.545012607369603,19,0.548616320643387,0.163 to 1.135,0.49194371399198,34,0.272094618699182,1.142 to 2.135,0.486339711016933,68,0.356798574435744,-0.113_2.148
SE.TER.CUAT.ST.ZS,Education: Outcomes,"Educational attainment, at least completed short-cycle tertiary, population 25+, total (%) (cumulative)",,,,,,,,,,,1,2,1,-2.188 to -0.645,0.295321025535912,22,0.0437281438394129,-0.634 to 0.161,0.555996185471591,19,0.554273114409377,0.163 to 1.135,0.478193129633035,34,0.26171946900996,1.142 to 2.135,0.51066516373897,68,0.415946657022741,-0.113_2.148
SE.TER.ENRL.TC.ZS,Education: Inputs,"Pupil-teacher ratio, tertiary",0.307222959815203,0.119260951549222,0.105604472707821,0.107496769643291,0.181763256551654,0.250749362481923,0.186493930809765,0.0616023643796883,0.087764843310919,0.0811045173658283,0,0,,-2.188 to -0.645,0,0,,-0.634 to 0.161,1,2,-1,0.163 to 1.135,0,0,,1.142 to 2.135,1,2,-1,-0.113_2.148
SE.TER.ENRR,Education: Participation,"School enrollment, tertiary (% gross)",0.791763283147439,0.185698832220685,0.154735458703221,0.162209554193097,0.123090662664419,0.113841417731244,0.154192137590269,0.0757236488063816,0.154314593454048,0.10271010835358,0.665689912346433,38,0.638710953576752,-2.188 to -0.645,0.393599886422648,67,0.365706281088773,-0.634 to 0.161,0.297942779712646,76,0.185322449141245,0.163 to 1.135,0.411231406529626,81,0.266846537423792,1.142 to 2.135,0.618517174302317,190,0.581475618495345,-0.113_2.148
SE.TER.ENRR.FE,Education: Participation,"School enrollment, tertiary, female (% gross)",0.801992753859287,0.190737337655445,0.144386952907231,0.157611913167461,0.118345710906076,0.116775102665082,0.170491222057823,0.0806624620274101,0.150766136586275,0.0973943253160391,0.745806906968347,37,0.730060250140384,-2.188 to -0.645,0.418744601044028,66,0.373715600317882,-0.634 to 0.161,0.356993026921249,72,0.206344962747547,0.163 to 1.135,0.417671151935672,81,0.322955473619195,1.142 to 2.135,0.622050492616396,185,0.599483191011833,-0.113_2.148
SE.TER.ENRR.MA,Education: Participation,"School enrollment, tertiary, male (% gross)",0.770798941401493,0.182805779118127,0.161860614089055,0.167199125777881,0.118023002764459,0.123545860383887,0.141929013416624,0.0775394953135541,0.156203808017044,0.105944633236406,0.556426083094481,37,0.500898557960882,-2.188 to -0.645,0.359354918644771,66,0.355807493264297,-0.634 to 0.161,0.277089434729481,72,0.173613450367471,0.163 to 1.135,0.405476943249009,81,0.193025746306384,1.142 to 2.135,0.577527777762823,185,0.521070047321461,-0.113_2.148
SE.TER.TCHR.FE.ZS,Education: Inputs,"Tertiary education, academic staff (% female)",,,,,,,,,,,0.364020691003166,19,0.263302059125377,-2.188 to -0.645,0.254626221313253,51,0.140502098389765,-0.634 to 0.161,0.220515682443899,55,0.0213558434252402,0.163 to 1.135,0.254947744428477,68,-0.196767037156693,1.142 to 2.135,0.229844748691324,150,0.0682841604364325,-0.113_2.148
SE.XPD.CPRM.ZS,Education: Inputs,"Current education expenditure, primary (% of total expenditure in primary public institutions)",,,,,,,,,,,0.483473551339302,10,0.0368689471659581,-2.188 to -0.645,0.401998829970198,21,0.257050141445233,-0.634 to 0.161,0.275547160327978,44,-0.120184131421131,0.163 to 1.135,0.363937242034086,34,-0.0311459517655851,1.142 to 2.135,0.281193133229571,97,-0.15755807620632,-0.113_2.148
SE.XPD.CSEC.ZS,Education: Inputs,"Current education expenditure, secondary (% of total expenditure in secondary public institutions)",,,,,,,,,,,0.501209355696541,9,0.0102960668945103,-2.188 to -0.645,0.658009285672627,23,0.602578734234086,-0.634 to 0.161,0.19524487756898,44,0.0263732177584751,0.163 to 1.135,0.255805352861422,32,0.0416246520923951,1.142 to 2.135,0.228610709044284,95,-0.0776671718404454,-0.113_2.148
SE.XPD.CTER.ZS,Education: Inputs,"Current education expenditure, tertiary (% of total expenditure in tertiary public institutions)",,,,,,,,,,,0.486496108029743,8,-0.0987799788171656,-2.188 to -0.645,0.332125330786031,25,0.0381614804001741,-0.634 to 0.161,0.284202632709414,40,0.0006599619033916,0.163 to 1.135,0.353135379156993,37,0.0858977975462341,1.142 to 2.135,0.199493922439988,96,0.0792925919792638,-0.113_2.148
SE.XPD.CTOT.ZS,Education: Inputs,"Current education expenditure, total (% of total expenditure in public institutions)",,,,,,,,,,,0.440445299134483,7,-0.0054155524447127,-2.188 to -0.645,0.482759903003362,23,0.414321801639642,-0.634 to 0.161,0.289040918601646,39,-0.0711460480989596,0.163 to 1.135,0.25967667644474,35,0.164293237892041,1.142 to 2.135,0.25541561946421,92,-0.0751515584474705,-0.113_2.148
SE.XPD.PRIM.PC.ZS,Education: Inputs,"Government expenditure per student, primary (% of GDP per capita)",0.590195366210811,0.20078017914862,0.150063073900837,0.248305298515486,0.174506888621596,0.104225575406831,0.144604717514325,0.143634861296789,0.107598649308586,0.073374526562202,0,0,,-2.188 to -0.645,0,0,,-0.634 to 0.161,0,0,,0.163 to 1.135,0,0,,1.142 to 2.135,0,0,,-0.113_2.148
SE.XPD.PRIM.ZS,Education: Inputs,Expenditure on primary education (% of government expenditure on education),,,,,,,,,,,0,0,,-2.188 to -0.645,0,1,,-0.634 to 0.161,0,0,,0.163 to 1.135,0,0,,1.142 to 2.135,0,0,,-0.113_2.148
SE.XPD.SECO.PC.ZS,Education: Inputs,"Government expenditure per student, secondary (% of GDP per capita)",,,,,,,,,,,0,0,,-2.188 to -0.645,0,0,,-0.634 to 0.161,0,0,,0.163 to 1.135,0,0,,1.142 to 2.135,0,0,,-0.113_2.148
SE.XPD.SECO.ZS,Education: Inputs,Expenditure on secondary education (% of government expenditure on education),0.459807065879005,0.132970293701839,0.167005666995222,0.165885930985474,0.0942147273990929,0.121266413273696,0.116145312339461,0.0969325185242636,0.0927657229396434,0.147421233866761,0,0,,-2.188 to -0.645,0,1,,-0.634 to 0.161,0,0,,0.163 to 1.135,0,0,,1.142 to 2.135,0,0,,-0.113_2.148
SE.XPD.TERT.PC.ZS,Education: Inputs,"Government expenditure per student, tertiary (% of GDP per capita)",,,,,,,,,,,0,0,,-2.188 to -0.645,0,0,,-0.634 to 0.161,0,0,,0.163 to 1.135,0,0,,1.142 to 2.135,0,0,,-0.113_2.148
SE.XPD.TERT.ZS,Education: Inputs,Expenditure on tertiary education (% of government expenditure on education),0.322241041107335,0.0823233535746113,0.133051615580824,0.300204195512499,0.126714479875652,0.0917523623346071,0.108558693279098,0.0520359255180834,0.0985572959915342,0.0866990512319381,0,0,,-2.188 to -0.645,0,1,,-0.634 to 0.161,0,0,,0.163 to 1.135,0,0,,1.142 to 2.135,0,0,,-0.113_2.148
SE.XPD.TOTL.GB.ZS,Education: Inputs,"Government expenditure on education, total (% of government expenditure)",0.327510457676585,0.127563030462745,0.137239839046055,0.140945618562267,0.0918105600817703,0.104323070043142,0.083825250688064,0.102819087999725,0.129294677399317,0.0668311365980311,0.239021828986214,100,-0.0640104983663591,-2.188 to -0.645,0.186046627506345,101,0.0730285871329497,-0.634 to 0.161,0.179129549922173,93,-0.113549530358142,0.163 to 1.135,0.153648075315171,76,-0.0490561957274843,1.142 to 2.135,0.408996109008538,222,-0.421951305163401,-0.113_2.148
SE.XPD.TOTL.GD.ZS,Education: Inputs,"Government expenditure on education, total (% of GDP)",0.374455512678603,0.0896520647131845,0.11617197634379,0.148567527901676,0.215627310460001,0.187588355896333,0.128657960711451,0.0941834097606745,0.0921832331150438,0.0585033767449258,0.239020507430407,83,0.128639819337446,-2.188 to -0.645,0.196449264534672,84,-0.0662358847015677,-0.634 to 0.161,0.196610474604528,81,-0.0794509423403575,0.163 to 1.135,0.388835847123055,76,0.352173161942063,1.142 to 2.135,0.2753566863076,199,0.15649785201945,-0.113_2.148
SG.DMK.ALLD.FN.ZS,Gender: Public life & decision making,"Women participating in the three decisions (own health care, major household purchases, and visiting family) (% of women age 15-49)",,,,,,,,,,,0.611534623767997,7,-0.583752257403994,-2.188 to -0.645,0,1,,-0.634 to 0.161,0,0,,0.163 to 1.135,0,0,,1.142 to 2.135,0,0,,-0.113_2.148
SG.DMK.SRCR.FN.ZS,Gender: Public life & decision making,"Women making their own informed decisions regarding sexual relations, contraceptive use and reproductive health care  (% of women age 15-49)",,,,,,,,,,,0.537924615605356,4,-0.187914874953791,-2.188 to -0.645,0,1,,-0.634 to 0.161,1,2,1,0.163 to 1.135,0,1,,1.142 to 2.135,0.929056717469209,3,0.766393096352532,-0.113_2.148
SG.GEN.PARL.ZS,Gender: Public life & decision making,Proportion of seats held by women in national parliaments (%),0.312879108415937,0.133035695042179,0.237409620755146,0.108137414930449,0.10470375152073,0.0695401694242047,0.0704663735757582,0.0903074223271472,0.188789556001516,0.0868727404548432,0.172952660024542,121,0.00147141638113542,-2.188 to -0.645,0.149712622894514,120,0.083658588112172,-0.634 to 0.161,0.206127529850342,124,0.0179367425663898,0.163 to 1.135,0.318094255598698,124,0.23892456670013,1.142 to 2.135,0.374269600088113,307,0.345216218013365,-0.113_2.148
