Series Code,Topic,Indicator Name,iso1_all,iso2_all,iso3_all,iso4_all,iso5_all,iso6_all,iso7_all,iso8_all,iso9_all,iso10_all,iso2_0to25,N_0to25,Pearson_iso2_0to25,range_0to25,iso2_25to50,N_25to50,Pearson_iso2_25to50,range_25to50,iso2_50to75,N_50to75,Pearson_iso2_50to75,range_50to75,iso2_75to100,N_75to100,Pearson_iso2_75to100,range_75to100
RL.PER.RNK.LOWER,"","Rule of Law: Percentile Rank, Lower Bound of 90% Confidence Interval",,,,,,,,,,,0.151142362129298,993,0.0771887357152486,-2.058 to -0.808,0.0886040662276361,1038,0.0501925156036716,-0.808 to -0.12,0.279126511793136,1011,-0.271348219773604,-0.119 to 0.77,0.323696704368945,959,0.281406642123927,0.772 to 2.648
RL.PER.RNK.UPPER,"","Rule of Law: Percentile Rank, Upper Bound of 90% Confidence Interval",,,,,,,,,,,0.154529259715089,993,0.076484305048046,-2.058 to -0.808,0.0759439196311176,1038,0.0153636054383663,-0.808 to -0.12,0.267778885463353,1011,-0.253999364629693,-0.119 to 0.77,0.321254942019309,959,0.294808525026647,0.772 to 2.648
RL.STD.ERR,"",Rule of Law: Standard Error,,,,,,,,,,,0.21345862759304,993,-0.161888145858817,-2.058 to -0.808,0.131073683573166,1038,-0.0683912654454362,-0.808 to -0.12,0.127352878427074,1011,0.0296246837276853,-0.119 to 0.77,0.132007258146638,959,-0.0794256953044371,0.772 to 2.648
RQ.EST,"",Regulatory Quality: Estimate,,,,,,,,,,,0.214094825548683,987,0.235688069958211,-2.058 to -0.808,0.0817042715066672,1030,0.0280225068743854,-0.808 to -0.12,0.289263423967875,1006,-0.272879476199307,-0.119 to 0.77,0.392443080405659,957,0.371873336221628,0.772 to 2.648
RQ.NO.SRC,"",Regulatory Quality: Number of Sources,,,,,,,,,,,0.245438514757315,987,0.212765556228771,-2.058 to -0.808,0.172016821346083,1030,0.170666802618289,-0.808 to -0.12,0.192314992510944,1006,0.0733042349362173,-0.119 to 0.77,0.119109479024492,957,0.0111363226296268,0.772 to 2.648
RQ.PER.RNK,"",Regulatory Quality: Percentile Rank,,,,,,,,,,,0.195615401100019,987,0.205573715188854,-2.058 to -0.808,0.0812018630346925,1030,0.0102275296520914,-0.808 to -0.12,0.285779703803537,1006,-0.266900556553668,-0.119 to 0.77,0.392694275779208,957,0.371179416563349,0.772 to 2.648
RQ.PER.RNK.LOWER,"","Regulatory Quality: Percentile Rank, Lower Bound of 90% Confidence Interval",,,,,,,,,,,0.189292906471801,987,0.195316919294477,-2.058 to -0.808,0.0846229297799034,1030,0.0265518365745156,-0.808 to -0.12,0.291946446639792,1006,-0.275033578717508,-0.119 to 0.77,0.378140251540798,957,0.35842478089437,0.772 to 2.648
RQ.PER.RNK.UPPER,"","Regulatory Quality: Percentile Rank, Upper Bound of 90% Confidence Interval",,,,,,,,,,,0.205197925929126,987,0.205694209939207,-2.058 to -0.808,0.0672969323446068,1030,0.00519711571981371,-0.808 to -0.12,0.280601041789219,1006,-0.262346177236401,-0.119 to 0.77,0.40071665989876,957,0.382160614957172,0.772 to 2.648
RQ.STD.ERR,"",Regulatory Quality: Standard Error,,,,,,,,,,,0.159007188710326,987,-0.148524401764083,-2.058 to -0.808,0.126899982997265,1030,-0.115615203930106,-0.808 to -0.12,0.226528362152167,1006,-0.121488525942498,-0.119 to 0.77,0.159175064244161,957,0.0589025346886533,0.772 to 2.648
SE.ADT.1524.LT.FE.ZS,Education: Outcomes,"Literacy rate, youth female (% of females ages 15-24)",,,,,,,,,,,0.125178837200792,265,0.0162818800187148,-2.058 to -0.808,0.267775111432594,256,-0.247804482956974,-0.808 to -0.12,0.261968475502404,230,-0.197241000555187,-0.119 to 0.77,0.38594618125505,214,0.283914301180739,0.772 to 2.648
SE.ADT.1524.LT.FM.ZS,Education: Outcomes,"Literacy rate, youth (ages 15-24), gender parity index (GPI)",,,,,,,,,,,0.154056825777437,247,0.0336882698818537,-2.058 to -0.808,0.22041707957848,245,-0.150457875709774,-0.808 to -0.12,0.226934605696645,211,-0.145697273036525,-0.119 to 0.77,0.304297211579566,187,0.198010973954671,0.772 to 2.648
SE.ADT.1524.LT.MA.ZS,Education: Outcomes,"Literacy rate, youth male (% of males ages 15-24)",,,,,,,,,,,0.096560048251471,247,0.0202794882270919,-2.058 to -0.808,0.264588234225019,245,-0.237992193320604,-0.808 to -0.12,0.369712514541395,211,-0.282505638119762,-0.119 to 0.77,0.395281072692724,187,0.276710644769574,0.772 to 2.648
SE.ADT.1524.LT.ZS,Education: Outcomes,"Literacy rate, youth total (% of people ages 15-24)",,,,,,,,,,,0.110274301565654,248,0.0155786842208181,-2.058 to -0.808,0.25981727899804,245,-0.227125485466776,-0.808 to -0.12,0.342843191374562,211,-0.263998452200036,-0.119 to 0.77,0.401747456079324,187,0.286691312280864,0.772 to 2.648
SE.ADT.LITR.FE.ZS,Education: Outcomes,"Literacy rate, adult female (% of females ages 15 and above)",,,,,,,,,,,0.155572306375486,241,0.0284241741679546,-2.058 to -0.808,0.252245846690791,243,-0.208966059859023,-0.808 to -0.12,0.291578829567352,192,-0.23934380610977,-0.119 to 0.77,0.478959179838865,171,0.399212843191553,0.772 to 2.648
SE.ADT.LITR.MA.ZS,Education: Outcomes,"Literacy rate, adult male (% of males ages 15 and above)",,,,,,,,,,,0.133416368137344,241,-0.0858121169857297,-2.058 to -0.808,0.28579766085975,243,-0.242757040207018,-0.808 to -0.12,0.313432630510197,192,-0.248403191003272,-0.119 to 0.77,0.450015695587522,171,0.338610695676931,0.772 to 2.648
SE.ADT.LITR.ZS,Education: Outcomes,"Literacy rate, adult total (% of people ages 15 and above)",,,,,,,,,,,0.133065355158171,241,-0.0158923828151028,-2.058 to -0.808,0.269482213002929,243,-0.22548916595136,-0.808 to -0.12,0.30438575765267,193,-0.242835040893835,-0.119 to 0.77,0.470432594552599,171,0.376887833397116,0.772 to 2.648
SE.COM.DURS,Education: Outcomes,"Compulsory education, duration (years)",0.422578492596509,0.181164313438568,0.179629462568567,0.181276591178296,0.126792373733536,0.100482089630701,0.107360941559397,0.0822890597743991,0.166444291797433,0.162839591535735,0.23336351271372,980,0.225358810676194,-2.058 to -0.808,0.101300684394131,982,-0.063449708452942,-0.808 to -0.12,0.213121240570148,912,-0.218615423624577,-0.119 to 0.77,0.404657675336624,891,0.389836396735324,0.772 to 2.648
SE.ENR.PRIM.FM.ZS,Education: Participation,"School enrollment, primary (gross), gender parity index (GPI)",0.582379847602294,0.135326965344149,0.0831967478267124,0.183142489562905,0.177563724942507,0.0749031961743854,0.0822826329495936,0.23932844435432,0.115317973781582,0.0760384894493751,0.132359257893804,908,-0.0188111570009984,-2.058 to -0.808,0.124026296028982,1011,-0.0286880779683117,-0.808 to -0.12,0.150088463468809,959,-0.123872354311998,-0.119 to 0.77,0.291359446649744,1039,0.187593976206653,0.772 to 2.648
SE.ENR.PRSC.FM.ZS,Education: Participation,"School enrollment, primary and secondary (gross), gender parity index (GPI)",0.587965714742389,0.155702945679539,0.0718624813080867,0.178734429794235,0.215623586505322,0.0874735049389151,0.0661232120522831,0.266970853112182,0.110092832556125,0.0984270747568285,0.157460030063916,734,-0.146742127150796,-2.058 to -0.808,0.133807551519601,831,-0.0846737882387277,-0.808 to -0.12,0.13321902445754,722,-0.065610125611508,-0.119 to 0.77,0.332359931793068,841,0.236650145583607,0.772 to 2.648
SE.ENR.SECO.FM.ZS,Education: Participation,"School enrollment, secondary (gross), gender parity index (GPI)",0.611817484504971,0.222032003675473,0.111893042166865,0.209071158936798,0.247109750245186,0.114494100733067,0.0689818345724982,0.249635309948735,0.107926304857277,0.0902567007522994,0.216930717836926,753,-0.195611389866037,-2.058 to -0.808,0.140675807265298,850,-0.116688994396824,-0.808 to -0.12,0.161078046490033,746,-0.0250318406843332,-0.119 to 0.77,0.388763887742179,838,0.265117311896805,0.772 to 2.648
SE.ENR.TERT.FM.ZS,Education: Participation,"School enrollment, tertiary (gross), gender parity index (GPI)",0.703860112407306,0.205688167455178,0.148289621206311,0.131385700468342,0.260054583740828,0.185419965314454,0.183327290886272,0.210381019209344,0.152461511618437,0.107907160617906,0.158066958619914,637,-0.136902463098846,-2.058 to -0.808,0.28418147480924,712,-0.275841690329917,-0.808 to -0.12,0.132491154645542,681,-0.0965807432869479,-0.119 to 0.77,0.439349591982329,902,0.410432606085719,0.772 to 2.648
SE.PRE.DURS,Education: Inputs,"Preprimary education, duration (years)",0.367802369642844,0.241857281098955,0.123761142487554,0.174593192668825,0.135751067483067,0.101624530235992,0.099221192430242,0.0773736493481927,0.155854571580639,0.204477738501721,0.319385863173155,802,0.269081653315562,-2.058 to -0.808,0.0876544185026195,886,0.00904491281304864,-0.808 to -0.12,0.114363435703588,870,-0.0417624486710932,-0.119 to 0.77,0.403024055286281,849,0.425706747531002,0.772 to 2.648
SE.PRE.ENRL.TC.ZS,Education: Inputs,"Pupil-teacher ratio, preprimary",0.595410561869527,0.282945027274628,0.32454348335774,0.131080258397503,0.164632128233337,0.12261873536758,0.159190656391438,0.0981921387168052,0.122781076514734,0.0724174440338431,0.106208875616374,654,0.0434083944152513,-2.058 to -0.808,0.119199400263508,465,-0.0500596053413554,-0.808 to -0.12,0.242032949261916,496,0.208331407232209,-0.119 to 0.77,0.561083729011815,693,-0.456152076623054,0.772 to 2.648
SE.PRE.ENRR,Education: Participation,"School enrollment, preprimary (% gross)",0.691483027829857,0.154936830892969,0.199449839905105,0.163974136327468,0.156878989169432,0.0920471018714064,0.0991066425504078,0.11700754851488,0.107882549232362,0.118668127233861,0.208368374942199,865,0.228673227218449,-2.058 to -0.808,0.209265552264935,806,0.0711378850283518,-0.808 to -0.12,0.251457460196734,776,-0.248761905545953,-0.119 to 0.77,0.452923174016962,909,0.424500076740998,0.772 to 2.648
SE.PRE.ENRR.FE,Education: Participation,"School enrollment, preprimary, female (% gross)",0.691660235666278,0.157845874091235,0.207716311680804,0.154233657103512,0.167803177873195,0.0923074641651634,0.0986620537162882,0.120889336976234,0.111843015504558,0.132408365754126,0.208578219269266,841,0.22926788880983,-2.058 to -0.808,0.210189254011217,780,0.0716593935002046,-0.808 to -0.12,0.247881279588097,736,-0.246012038612206,-0.119 to 0.77,0.447860911381613,864,0.419903428932313,0.772 to 2.648
SE.PRE.ENRR.MA,Education: Participation,"School enrollment, preprimary, male (% gross)",0.690548515643991,0.158206548700505,0.187298159803591,0.160828037357721,0.157965689813891,0.0910811419516301,0.0950783947913284,0.114050504739205,0.108392296490938,0.121242555440925,0.220562668588029,841,0.239255861382743,-2.058 to -0.808,0.20438876892781,780,0.0728589923496935,-0.808 to -0.12,0.249264443602991,736,-0.248163485636043,-0.119 to 0.77,0.45348893939198,864,0.426029944807161,0.772 to 2.648
SE.PRE.TCAQ.FE.ZS,Education: Inputs,"Trained teachers in preprimary education, female (% of female teachers)",,,,,,,,,,,0.201225123389621,287,0.119314745544542,-2.058 to -0.808,0.208421077968488,164,-0.186957380558097,-0.808 to -0.12,0.150054694715204,251,-0.132266270751227,-0.119 to 0.77,0.295717287809755,210,0.2443638249259,0.772 to 2.648
SE.PRE.TCAQ.MA.ZS,Education: Inputs,"Trained teachers in preprimary education, male (% of male teachers)",,,,,,,,,,,0.122013371363179,230,-0.0257560524028898,-2.058 to -0.808,0.201662809453096,149,-0.11849951173523,-0.808 to -0.12,0.153432519707808,232,-0.127286065894937,-0.119 to 0.77,0.222848495992185,185,0.156603596970596,0.772 to 2.648
SE.PRE.TCAQ.ZS,Education: Inputs,Trained teachers in preprimary education (% of total teachers),,,,,,,,,,,0.212839403299284,320,0.147700797573279,-2.058 to -0.808,0.218397206131567,181,-0.197223738614271,-0.808 to -0.12,0.127935852460986,274,-0.109142491140064,-0.119 to 0.77,0.297232799311764,242,0.250837061307578,0.772 to 2.648
SE.PRM.AGES,Education: Inputs,Primary school starting age (years),0.143668114923122,0.407783790238286,0.166510038811025,0.105142405764299,0.117672161339224,0.145997282564753,0.145312511378716,0.128398320135292,0.097004957229807,0.119061336772753,0.12705234836177,1200,0.0629545086699298,-2.058 to -0.808,0.129035423741617,1194,0.113874198975992,-0.808 to -0.12,0.0409530384247358,1200,0.00246349447645801,-0.119 to 0.77,0.340304296366549,1199,0.321929335192797,0.772 to 2.648
SE.PRM.CMPT.FE.ZS,Education: Outcomes,"Primary completion rate, female (% of relevant age group)",0.756391998603568,0.210822552952717,0.170156997003663,0.229185186617831,0.174951194509022,0.0764084645872829,0.108458472769581,0.226800999912129,0.0998763042985158,0.0847217973156802,0.131531318804476,740,-0.0653123177477548,-2.058 to -0.808,0.136139394432216,681,-0.133037273183723,-0.808 to -0.12,0.206048839156655,657,-0.168279677181315,-0.119 to 0.77,0.43510341147663,806,0.370316854162771,0.772 to 2.648
SE.PRM.CMPT.MA.ZS,Education: Outcomes,"Primary completion rate, male (% of relevant age group)",0.732433690227096,0.197790382630988,0.185817227531863,0.208001597388274,0.145731002618905,0.0830292247990717,0.130913548177898,0.192826152598094,0.0947082765248056,0.102289660188037,0.0920387604416966,740,-0.0387344475723931,-2.058 to -0.808,0.127669195162094,681,-0.120274801872647,-0.808 to -0.12,0.218962063747755,657,-0.191807801405342,-0.119 to 0.77,0.441212816005629,806,0.382518949470182,0.772 to 2.648
SE.PRM.CMPT.ZS,Education: Outcomes,"Primary completion rate, total (% of relevant age group)",0.746409426658184,0.195272146361088,0.182504229226114,0.23058567762782,0.15777976922352,0.0754908144584602,0.119078539063965,0.203541073946543,0.0948161604115265,0.0964218344720388,0.104356399137741,746,-0.0445343125606948,-2.058 to -0.808,0.145390745292364,699,-0.143412353793551,-0.808 to -0.12,0.206589434135001,691,-0.167896715857343,-0.119 to 0.77,0.434481175976347,865,0.370252690031112,0.772 to 2.648
SE.PRM.CUAT.FE.ZS,Education: Outcomes,"Educational attainment, at least completed primary, population 25+ years, female (%) (cumulative)",,,,,,,,,,,0.163033507982524,190,0.0290996118771976,-2.058 to -0.808,0.15581988711621,250,-0.108291284304135,-0.808 to -0.12,0.35830509687936,199,-0.325838798125213,-0.119 to 0.77,0.421714439958692,186,0.397559394381738,0.772 to 2.648
SE.PRM.CUAT.MA.ZS,Education: Outcomes,"Educational attainment, at least completed primary, population 25+ years, male (%) (cumulative)",,,,,,,,,,,0.173177987997753,190,-0.0810570181390087,-2.058 to -0.808,0.126947249809148,250,-0.0691355652918129,-0.808 to -0.12,0.343583900524212,199,-0.325279885071917,-0.119 to 0.77,0.432258391657316,186,0.401916938901714,0.772 to 2.648
SE.PRM.CUAT.ZS,Education: Outcomes,"Educational attainment, at least completed primary, population 25+ years, total (%) (cumulative)",,,,,,,,,,,0.160911917661625,191,-0.0368749758055804,-2.058 to -0.808,0.141147665902018,250,-0.0932212831786001,-0.808 to -0.12,0.34285329833042,200,-0.312670382222016,-0.119 to 0.77,0.427255411598102,186,0.400380424747166,0.772 to 2.648
SE.PRM.DURS,Education: Outcomes,"Primary education, duration (years)",0.238516392831266,0.404762793899042,0.472208708871682,0.249615345326532,0.15930184982654,0.148502439413689,0.134989383766383,0.154367338314058,0.068758206813167,0.0897534274375696,0.0970164617111126,1200,0.0470505194000267,-2.058 to -0.808,0.209856989767373,1194,-0.169226211542342,-0.808 to -0.12,0.0926793242871124,1200,-0.0485716089601334,-0.119 to 0.77,0.522118121609832,1199,-0.499351639098814,0.772 to 2.648
SE.PRM.ENRL,Education: Participation,"Primary education, pupils",,,,,,,,,,,0.124948153922307,998,0.113506386953822,-2.058 to -0.808,0.17004003406476,1029,0.125514495584146,-0.808 to -0.12,0.0979623781449911,993,-0.0181303792004852,-0.119 to 0.77,0.253628205211653,1094,-0.182261274327939,0.772 to 2.648
SE.PRM.ENRL.FE.ZS,Education: Participation,"Primary education, pupils (% female)",0.525344349551809,0.132470762530745,0.0709519715219647,0.173698972224202,0.199477236591124,0.14082966711492,0.0794716655043255,0.269525424454113,0.123816584432419,0.088906960640362,0.0961977897818387,895,-0.0421120767653528,-2.058 to -0.808,0.14592185084638,899,-0.00771986776660754,-0.808 to -0.12,0.0983718364611445,825,-0.061539779724283,-0.119 to 0.77,0.305398591854343,971,0.143409684288353,0.772 to 2.648
SE.PRM.ENRL.TC.ZS,Education: Inputs,"Pupil-teacher ratio, primary",0.854598867166263,0.249087430394438,0.214134997126897,0.225092926515072,0.18879814068427,0.086675085859959,0.118111200638422,0.126870612687291,0.130602499002807,0.113143196420173,0.207303944278133,705,0.228579206645982,-2.058 to -0.808,0.192894199323502,680,0.154084229401851,-0.808 to -0.12,0.283317230727975,727,0.25679794750694,-0.119 to 0.77,0.50436570589113,831,-0.453033915360223,0.772 to 2.648
SE.PRM.ENRR,Education: Participation,"School enrollment, primary (% gross)",0.429332116837115,0.193022963363125,0.142453238761136,0.210339297669892,0.150471327407797,0.0885124547469577,0.0765150518717763,0.199977374105886,0.073323051557696,0.0622102838981174,0.122796345831594,921,0.0641286447393714,-2.058 to -0.808,0.145720687599091,1021,-0.0884525580825581,-0.808 to -0.12,0.147477477422555,984,-0.033775610709223,-0.119 to 0.77,0.218991107352685,1056,0.0303319627424815,0.772 to 2.648
SE.PRM.ENRR.FE,Education: Participation,"School enrollment, primary, female (% gross)",0.47554659317853,0.188300868167889,0.136713914817219,0.22191162537758,0.161585076598564,0.0894032867495109,0.0793567040231667,0.23790239547119,0.0889625672881723,0.0623984004813545,0.134965726964513,908,0.0569929356219358,-2.058 to -0.808,0.13251160118215,1011,-0.0815763929947715,-0.808 to -0.12,0.158407946998887,959,-0.0482903240153436,-0.119 to 0.77,0.223112416639219,1039,0.0628064906046622,0.772 to 2.648
SE.PRM.ENRR.MA,Education: Participation,"School enrollment, primary, male (% gross)",0.410843197750728,0.197392153867352,0.147227641578158,0.203763137399885,0.14119652601343,0.0878350171111063,0.0705807893333593,0.165913271522524,0.0642007507873894,0.0657282766811239,0.112701128330305,908,0.0647891080287484,-2.058 to -0.808,0.147722332170741,1011,-0.0846610764535513,-0.808 to -0.12,0.135359031077814,959,0.00132008787375514,-0.119 to 0.77,0.23467108851435,1039,0.000508074943574148,0.772 to 2.648
SE.PRM.GINT.FE.ZS,Education: Efficiency,"Gross intake ratio in first grade of primary education, female (% of relevant age group)",0.429126552124344,0.130699464884549,0.19809920616885,0.213387924280519,0.0994667212660575,0.0701512359191612,0.0961584647624028,0.17721557787647,0.060416962408894,0.116946029704246,0.228024792757909,747,0.164237088556476,-2.058 to -0.808,0.0910730577435767,699,0.0194396300878721,-0.808 to -0.12,0.168271850504057,637,0.0594369626186698,-0.119 to 0.77,0.283661643420389,793,-0.0935506522052982,0.772 to 2.648
SE.PRM.GINT.MA.ZS,Education: Efficiency,"Gross intake ratio in first grade of primary education, male (% of relevant age group)",0.435625110631592,0.123657103180529,0.204992278705132,0.189613510663073,0.0848486950511676,0.0615235686117706,0.0822492223281614,0.117063225979075,0.0685865542142628,0.123515327949341,0.227293231860557,747,0.182141104526761,-2.058 to -0.808,0.086160097344522,699,0.0286441402053298,-0.808 to -0.12,0.181654877709895,637,0.100140698011966,-0.119 to 0.77,0.293840334973626,793,-0.150032978711198,0.772 to 2.648
SE.PRM.GINT.ZS,Education: Efficiency,"Gross intake ratio in first grade of primary education, total (% of relevant age group)",0.429192074890949,0.127210315843328,0.214419675366749,0.204300938844844,0.0896186970834275,0.064692313958926,0.0916885013604602,0.14762541496918,0.0620718527904834,0.117785255371439,0.226097614711254,752,0.168931595219378,-2.058 to -0.808,0.103878306025381,713,0.0108397197636404,-0.808 to -0.12,0.175462784204298,658,0.0721271811810192,-0.119 to 0.77,0.300485635558225,852,-0.13116150598336,0.772 to 2.648
SE.PRM.NENR,Education: Participation,"School enrollment, primary (% net)",0.646153899484665,0.197918312171385,0.132327415234013,0.196869954837603,0.113321922244349,0.0999952762281544,0.0907627217066828,0.178145821749516,0.106057386389242,0.095986046372863,0.107410154058941,696,-0.0313644579970462,-2.058 to -0.808,0.111082092003066,699,-0.030570123445437,-0.808 to -0.12,0.154635398193158,615,-0.137396527324938,-0.119 to 0.77,0.314483849260376,681,0.257372111708625,0.772 to 2.648
SE.PRM.NENR.FE,Education: Participation,"School enrollment, primary, female (% net)",,,,,,,,,,,0.119946901522221,491,-0.0524147839883383,-2.058 to -0.808,0.105106429379414,439,-0.0480822078355137,-0.808 to -0.12,0.180497660034206,444,-0.160814154669782,-0.119 to 0.77,0.332545088671332,536,0.266970247088235,0.772 to 2.648
SE.PRM.NENR.MA,Education: Participation,"School enrollment, primary, male (% net)",,,,,,,,,,,0.0955673312549117,491,-0.0628020554647396,-2.058 to -0.808,0.114276681572711,439,-0.0120257093825056,-0.808 to -0.12,0.180987112816404,444,-0.16020272483008,-0.119 to 0.77,0.332482937644958,536,0.272787882876513,0.772 to 2.648
SE.PRM.NINT.FE.ZS,Education: Efficiency,"Net intake rate in grade 1, female (% of official school-age population)",,,,,,,,,,,0.191039096706105,408,-0.192935376162845,-2.058 to -0.808,0.201280451603724,274,-0.0388401340566335,-0.808 to -0.12,0.193473470132278,274,-0.120619102128354,-0.119 to 0.77,0.262100545305746,334,0.229176039657515,0.772 to 2.648
SE.PRM.NINT.MA.ZS,Education: Efficiency,"Net intake rate in grade 1, male (% of official school-age population)",,,,,,,,,,,0.181372658797439,408,-0.181958385360999,-2.058 to -0.808,0.188364645131576,274,-0.0409947093521794,-0.808 to -0.12,0.175628681404995,274,-0.111532147099796,-0.119 to 0.77,0.273903445153065,334,0.241876292800677,0.772 to 2.648
SE.PRM.NINT.ZS,Education: Efficiency,Net intake rate in grade 1 (% of official school-age population),,,,,,,,,,,0.188272452071744,409,-0.188132843963342,-2.058 to -0.808,0.195754476453105,279,-0.048389319599274,-0.808 to -0.12,0.166297849198811,283,-0.0794102920451305,-0.119 to 0.77,0.274058689488555,339,0.237908676151879,0.772 to 2.648
SE.PRM.OENR.FE.ZS,Education: Efficiency,"Over-age students, primary, female (% of female enrollment)",0.649526692031161,0.170108598999609,0.228360318775614,0.169768733817742,0.161548350265218,0.130534868845321,0.0964587695327979,0.0608783985640484,0.0882252307274852,0.126337663941866,0.167146650309547,729,0.168014355621663,-2.058 to -0.808,0.0748529748003026,676,-0.0429203168633304,-0.808 to -0.12,0.214238228400149,615,0.189781693070294,-0.119 to 0.77,0.429917978845282,669,-0.393554931007224,0.772 to 2.648
SE.PRM.OENR.MA.ZS,Education: Efficiency,"Over-age students, primary, male (% of male enrollment)",0.636574719689053,0.175723550995654,0.225990894401776,0.155998251007393,0.188734920426322,0.149329458966339,0.113984232030852,0.0541125078244362,0.0871627660724288,0.121133366835793,0.170363886575309,729,0.171448988125022,-2.058 to -0.808,0.0893831807718279,679,-0.0740729477991026,-0.808 to -0.12,0.195225220811114,616,0.169813961626582,-0.119 to 0.77,0.416067367955039,669,-0.371362379069592,0.772 to 2.648
SE.PRM.OENR.ZS,Education: Efficiency,"Over-age students, primary (% of enrollment)",0.639738499232362,0.169170224843878,0.231453172526197,0.164582376162505,0.180474284480676,0.146680850293601,0.109133397191046,0.0535372792021297,0.0913621883920647,0.123405904011586,0.17362058931977,751,0.17668523492688,-2.058 to -0.808,0.0872202846568229,688,-0.066108030389706,-0.808 to -0.12,0.192481087202189,636,0.174544316596811,-0.119 to 0.77,0.414215438236186,687,-0.3707008834551,0.772 to 2.648
SE.PRM.PRIV.ZS,Education: Participation,"School enrollment, primary, private (% of total primary)",0.162364682048613,0.381657011075085,0.192603378048711,0.173246994892771,0.145433787729706,0.121282218453639,0.138306409198522,0.167753349994262,0.112888692464777,0.125106294935548,0.174151740742606,841,-0.088289585227826,-2.058 to -0.808,0.0937238593524792,838,-0.0276880467210019,-0.808 to -0.12,0.191616649132753,786,-0.184420186985615,-0.119 to 0.77,0.353566331266851,859,-0.282878673148337,0.772 to 2.648
SE.PRM.PRS5.FE.ZS,Education: Efficiency,"Persistence to grade 5, female (% of cohort)",,,,,,,,,,,0.28917513075887,506,-0.246785129803341,-2.058 to -0.808,0.215334321360726,431,-0.183523666403995,-0.808 to -0.12,0.312291455312895,394,-0.257112152940618,-0.119 to 0.77,0.366449818043037,403,0.275969609821304,0.772 to 2.648
SE.PRM.PRS5.MA.ZS,Education: Efficiency,"Persistence to grade 5, male (% of cohort)",,,,,,,,,,,0.267383985721718,506,-0.231286533193819,-2.058 to -0.808,0.196630994837944,431,-0.153535556853199,-0.808 to -0.12,0.326542507353938,394,-0.299174101084209,-0.119 to 0.77,0.379904278081154,403,0.309323240367171,0.772 to 2.648
SE.PRM.PRS5.ZS,Education: Efficiency,"Persistence to grade 5, total (% of cohort)",,,,,,,,,,,0.245601870980697,555,-0.212562728693473,-2.058 to -0.808,0.205077957557657,459,-0.166159773229682,-0.808 to -0.12,0.305773457685267,424,-0.270313436832675,-0.119 to 0.77,0.396416449960666,432,0.314804719179636,0.772 to 2.648
SE.PRM.PRSL.FE.ZS,Education: Efficiency,"Persistence to last grade of primary, female (% of cohort)",0.808244367065747,0.208917862508667,0.345681068877018,0.152352566483867,0.146738125783907,0.0641142356366534,0.122783459765691,0.146445436717996,0.0926489745648779,0.163148602893897,0.303485427068552,507,-0.260436504219009,-2.058 to -0.808,0.19965156602855,420,-0.16222284625971,-0.808 to -0.12,0.285452878752242,451,-0.256724594935128,-0.119 to 0.77,0.485261498151603,696,0.432222122164239,0.772 to 2.648
SE.PRM.PRSL.MA.ZS,Education: Efficiency,"Persistence to last grade of primary, male (% of cohort)",0.794877828474914,0.218766960682048,0.358160990632713,0.143431868153383,0.130903533685148,0.0777912980140085,0.143377600761933,0.129677315677273,0.0934486921813045,0.162562379501101,0.289218559054637,507,-0.245943469400536,-2.058 to -0.808,0.182784731199032,420,-0.132359909739572,-0.808 to -0.12,0.284698520502179,451,-0.280452261836208,-0.119 to 0.77,0.486321387668551,696,0.441726267667889,0.772 to 2.648
SE.PRM.PRSL.ZS,Education: Efficiency,"Persistence to last grade of primary, total (% of cohort)",0.79140569008812,0.216802556187964,0.358309451585701,0.150226920017354,0.131606540080236,0.0678891806026366,0.140987321068427,0.112673160063325,0.0930446262761556,0.162415800610058,0.276954671267511,562,-0.239297582197272,-2.058 to -0.808,0.189147704023271,458,-0.139442904966488,-0.808 to -0.12,0.257200990736074,492,-0.245698966596474,-0.119 to 0.77,0.484880238315619,755,0.433493473186723,0.772 to 2.648
SE.PRM.REPT.FE.ZS,Education: Efficiency,"Repeaters, primary, female (% of female enrollment)",0.714564870723924,0.222235973465511,0.23290621667214,0.214071912306113,0.144880034447058,0.0991559961593725,0.137389543562219,0.128870343269652,0.102094687429555,0.0730126733482597,0.123503520079334,719,0.119950315296978,-2.058 to -0.808,0.0794680625319607,602,0.0259222146485383,-0.808 to -0.12,0.194256395988257,569,0.152358250087296,-0.119 to 0.77,0.426133465919799,764,-0.37586087325695,0.772 to 2.648
SE.PRM.REPT.MA.ZS,Education: Efficiency,"Repeaters, primary, male (% of male enrollment)",0.672062208671191,0.210443593259618,0.220610963186681,0.193552160311028,0.142780555245946,0.121873177898506,0.149061068236286,0.111454670272243,0.109207856945552,0.0677319157271533,0.103356566120459,719,0.0804891128953933,-2.058 to -0.808,0.0804042510690071,602,-0.0276466633771973,-0.808 to -0.12,0.191849126001678,569,0.170837203291242,-0.119 to 0.77,0.412825220971137,764,-0.366360497811841,0.772 to 2.648
SE.PRM.REPT.ZS,Education: Efficiency,"Repeaters, primary, total (% of total enrollment)",0.684380016014093,0.219478917179301,0.245355024656978,0.205921298793605,0.137955114584237,0.104761861167044,0.155432517000159,0.10189215824767,0.0997912931727523,0.0721274062200603,0.112210471064691,724,0.0981601886510504,-2.058 to -0.808,0.0659717720773279,624,0.00292052378794845,-0.808 to -0.12,0.163133624070134,600,0.13471589708831,-0.119 to 0.77,0.428666850023223,826,-0.37882581422375,0.772 to 2.648
