Series Code,Topic,Indicator Name,iso1_all,iso2_all,iso3_all,iso4_all,iso5_all,iso6_all,iso7_all,iso8_all,iso9_all,iso10_all,iso1_0to25,N_0to25,Pearson_iso1_0to25,range_0to25,iso1_25to50,N_25to50,Pearson_iso1_25to50,range_25to50,iso1_50to75,N_50to75,Pearson_iso1_50to75,range_50to75,iso1_75to100,N_75to100,Pearson_iso1_75to100,range_75to100
NV.MNF.TECH.ZS.UN,Economic Policy & Debt: National accounts: Shares of GDP & other,Medium and high-tech manufacturing value added (% manufacturing value added),0.574773515172728,0.119918439962142,0.210484927966792,0.201171208855821,0.240072101860012,0.107777267476075,0.0845631108980528,0.0793168228946121,0.0766960158946725,0.0857086689109075,0.1825438148015,716,-0.150055262851988,-2.151 to -0.732,0.149298695029397,1011,0.0982460689299352,-0.728 to -0.004,0.20416324247421,1092,0.218102793400055,-0.004 to 0.782,0.325477699289008,1151,0.269544479926017,0.785 to 1.868
NV.MNF.TXTL.ZS.UN,Economic Policy & Debt: National accounts: Shares of GDP & other,Textiles and clothing (% of value added in manufacturing),0.332759391701392,0.133075304603899,0.239189843683968,0.330271726340475,0.125997549549311,0.307442932679355,0.209332265631152,0.124020084464372,0.152180772920942,0.155991262838633,0.200782054263616,278,0.131729544604767,-2.151 to -0.732,0.152896036845527,578,-0.08825322848687,-0.728 to -0.004,0.217924333021265,697,-0.151123195287645,-0.004 to 0.782,0.528338490419043,1082,-0.502325627644699,0.785 to 1.868
NV.SRV.EMPL.KD,Economic Policy & Debt: National accounts: US$ at constant 2015 prices: Value added,"Services, value added per worker (constant 2015 US$)",0.773126119608411,0.230973103314791,0.355619858195248,0.380752545362452,0.177433332275042,0.105462460251698,0.0962012655884851,0.17803708757127,0.107456110079803,0.120352087865142,0.440632413755113,936,0.333474726513404,-2.151 to -0.732,0.433626647779034,1002,0.364221387232381,-0.728 to -0.004,0.408481963912178,926,0.373586154155719,-0.004 to 0.782,0.699835160835817,1025,0.654954600667793,0.785 to 1.868
NV.SRV.TOTL.CD,Economic Policy & Debt: National accounts: US$ at current prices: Value added,"Services, value added (current US$)",,,,,,,,,,,0.222418755913288,1107,0.0585897713226491,-2.151 to -0.732,0.142090673900222,1143,0.0173142956884481,-0.728 to -0.004,0.097064695700411,1118,0.0735205972905996,-0.004 to 0.782,0.324849714030394,1172,0.210884915184285,0.785 to 1.868
NV.SRV.TOTL.CN,Economic Policy & Debt: National accounts: Local currency at current prices: Value added,"Services, value added (current LCU)",,,,,,,,,,,0.184009398675613,1107,-0.000409057830707942,-2.151 to -0.732,0.118022911655011,1143,0.10063063827576,-0.728 to -0.004,0.125697880074412,1118,-0.0807449259802858,-0.004 to 0.782,0.131769616957548,1172,-0.126617905379976,0.785 to 1.868
NV.SRV.TOTL.KD,Economic Policy & Debt: National accounts: US$ at constant 2015 prices: Value added,"Services, value added (constant 2015 US$)",,,,,,,,,,,0.211084855780497,1027,0.0446578123856592,-2.151 to -0.732,0.108884276637772,1114,0.0372112210968555,-0.728 to -0.004,0.0954519543456494,1087,0.0496043334749109,-0.004 to 0.782,0.320543991911857,1148,0.200891905581451,0.785 to 1.868
NV.SRV.TOTL.KD.ZG,Economic Policy & Debt: National accounts: Growth rates,"Services, value added (annual % growth)",0.234529652085306,0.0952713251349784,0.0905007742290046,0.1229721174472,0.171176924414697,0.0549171313800039,0.0940089942373923,0.0587927308030746,0.0490811605967424,0.061467730539123,0.0786895655057016,1010,-0.0738496391875395,-2.151 to -0.732,0.0684329280458545,1107,-0.0175724420227912,-0.728 to -0.004,0.114624359376357,1107,-0.1079663170793,-0.004 to 0.782,0.21712095713339,1127,-0.108356283453033,0.785 to 1.868
NV.SRV.TOTL.KN,Economic Policy & Debt: National accounts: Local currency at constant prices: Value added,"Services, value added (constant LCU)",,,,,,,,,,,0.224918388311592,1028,-0.107101424949561,-2.151 to -0.732,0.117742226239018,1118,0.106678912721383,-0.728 to -0.004,0.124412051731115,1114,-0.0988174760488046,-0.004 to 0.782,0.138923955870629,1147,-0.132741187742753,0.785 to 1.868
NV.SRV.TOTL.ZS,Economic Policy & Debt: National accounts: Shares of GDP & other,"Services, value added (% of GDP)",0.594359850220637,0.261741303738396,0.227275345011676,0.155359887587541,0.332562534708985,0.160110330408058,0.0781691052431462,0.19859275555783,0.108200564133672,0.0735548601092341,0.282623017452248,1107,0.23802214778327,-2.151 to -0.732,0.195624726680743,1143,0.107563508813525,-0.728 to -0.004,0.143065831794674,1118,0.129947108629089,-0.004 to 0.782,0.413401925292353,1172,0.393229193350283,0.785 to 1.868
NY.ADJ.AEDU.CD,Economic Policy & Debt: National accounts: Adjusted savings & income,Adjusted savings: education expenditure (current US$),,,,,,,,,,,0.266978024756083,1183,0.188992117785708,-2.151 to -0.732,0.185902630182047,1188,0.0468346379270647,-0.728 to -0.004,0.0941043882184885,1174,0.0530304288555325,-0.004 to 0.782,0.337158596267957,1137,0.216533989023823,0.785 to 1.868
NY.ADJ.AEDU.GN.ZS,Economic Policy & Debt: National accounts: Adjusted savings & income,Adjusted savings: education expenditure (% of GNI),0.385853708667725,0.107179544021974,0.101068838420778,0.113085720166564,0.229427926476142,0.195559295609663,0.084819930237171,0.107823962514698,0.136151134277325,0.0646374996528534,0.277558347055707,1200,0.18987986745547,-2.151 to -0.732,0.184850894337443,1200,0.12094678329404,-0.728 to -0.004,0.0857669050951175,1192,0.0469885156737501,-0.004 to 0.782,0.250445973479785,1161,0.149738327615458,0.785 to 1.868
NY.ADJ.DCO2.CD,Economic Policy & Debt: National accounts: Adjusted savings & income,Adjusted savings: carbon dioxide damage (current US$),,,,,,,,,,,0.247773322692944,1200,0.0758391101722629,-2.151 to -0.732,0.141905453806606,1200,-0.00970496910575358,-0.728 to -0.004,0.108904305282821,1200,0.0727857765106986,-0.004 to 0.782,0.207310986726512,1199,0.146792557390135,0.785 to 1.868
NY.ADJ.DCO2.GN.ZS,Economic Policy & Debt: National accounts: Adjusted savings & income,Adjusted savings: carbon dioxide damage (% of GNI),0.240615845378525,0.257039536894207,0.545128855392835,0.24413393201545,0.224078770461989,0.208603398493005,0.113121142447202,0.175730538221991,0.14555881403337,0.0884463124274193,0.312792906811844,1183,0.213062231352892,-2.151 to -0.732,0.120790572867421,1188,0.108978248658776,-0.728 to -0.004,0.121683133344859,1182,-0.0630885315882761,-0.004 to 0.782,0.60274217160291,1175,-0.578876092294993,0.785 to 1.868
NY.ADJ.DFOR.CD,Economic Policy & Debt: National accounts: Adjusted savings & income,Adjusted savings: net forest depletion (current US$),,,,,,,,,,,0.137049535432246,1178,-0.0805336439430963,-2.151 to -0.732,0.213140114940639,1159,-0.138994002212959,-0.728 to -0.004,0.0946092800745965,1187,-0.0396914313768203,-0.004 to 0.782,0.106058761532926,1138,0.0717422315237231,0.785 to 1.868
NY.ADJ.DFOR.GN.ZS,Economic Policy & Debt: National accounts: Adjusted savings & income,Adjusted savings: net forest depletion (% of GNI),0.569230805331966,0.256552429172868,0.231723035370444,0.174014397961816,0.109652173844158,0.0929752837026441,0.0646079578840998,0.0741309283872574,0.0661827143101225,0.129241172271761,0.41556536384448,1161,-0.407563884692759,-2.151 to -0.732,0.292276807717565,1147,-0.218499648219534,-0.728 to -0.004,0.125399831819659,1169,-0.0921403633195752,-0.004 to 0.782,0.185001687395115,1114,-0.164838157138781,0.785 to 1.868
NY.ADJ.DKAP.CD,Economic Policy & Debt: National accounts: Adjusted savings & income,Adjusted savings: consumption of fixed capital (current US$),,,,,,,,,,,0.212902045649774,1191,0.0579135659186495,-2.151 to -0.732,0.128284154290504,1197,0.050261374739494,-0.728 to -0.004,0.0931810610690618,1191,0.0735413806614279,-0.004 to 0.782,0.328505762660687,1194,0.221214536160271,0.785 to 1.868
NY.ADJ.DKAP.GN.ZS,Economic Policy & Debt: National accounts: Adjusted savings & income,Adjusted savings: consumption of fixed capital (% of GNI),0.524529812102211,0.213681835934915,0.105841973437181,0.177265077291071,0.0670306696317521,0.0883780676077824,0.0872271038220079,0.0799144685899266,0.102229751764565,0.123063871246452,0.156531985387176,1183,0.0698074174425581,-2.151 to -0.732,0.14983668302327,1188,0.0629340274428577,-0.728 to -0.004,0.0929992558905941,1182,0.0558480523027483,-0.004 to 0.782,0.24846854181403,1174,0.194463039067445,0.785 to 1.868
NY.ADJ.DMIN.CD,Economic Policy & Debt: National accounts: Adjusted savings & income,Adjusted savings: mineral depletion (current US$),,,,,,,,,,,0.11086920153496,1200,0.0622020467772005,-2.151 to -0.732,0.104518682634839,1200,0.0329633619759949,-0.728 to -0.004,0.111161736476179,1200,0.0031768915086551,-0.004 to 0.782,0.166522522796594,1199,0.119176580035044,0.785 to 1.868
NY.ADJ.DMIN.GN.ZS,Economic Policy & Debt: National accounts: Adjusted savings & income,Adjusted savings: mineral depletion (% of GNI),0.206036697682652,0.0840516504683244,0.0394709425084105,0.164753253446896,0.0901766628661004,0.0877394398777381,0.0803939220296156,0.10014079085906,0.226836253086434,0.0960312684732245,0.0924935656653697,1183,0.0799380817001342,-2.151 to -0.732,0.13967967689974,1188,0.0917287643356025,-0.728 to -0.004,0.191415708382751,1182,-0.13178831152634,-0.004 to 0.782,0.153331264831515,1175,-0.065679367565334,0.785 to 1.868
NY.ADJ.DNGY.CD,Economic Policy & Debt: National accounts: Adjusted savings & income,Adjusted savings: energy depletion (current US$),,,,,,,,,,,0.149026610242723,1192,0.0742356167583946,-2.151 to -0.732,0.174221223520578,1192,0.161222175938708,-0.728 to -0.004,0.127887603337773,1200,0.100794634890176,-0.004 to 0.782,0.235307169680025,1197,0.142735389321933,0.785 to 1.868
NY.ADJ.DNGY.GN.ZS,Economic Policy & Debt: National accounts: Adjusted savings & income,Adjusted savings: energy depletion (% of GNI),0.172537834056866,0.231482782408566,0.257480647624809,0.127714753723138,0.36541345743211,0.404338695708727,0.0888113792706115,0.0875655021359761,0.0928000669552614,0.13518541937004,0.233129320383958,1175,0.214673256885345,-2.151 to -0.732,0.123581705962071,1180,0.00516325245825009,-0.728 to -0.004,0.113920604756098,1182,-0.0220096782188245,-0.004 to 0.782,0.0892478947657076,1173,0.0439291755133931,0.785 to 1.868
NY.ADJ.DPEM.CD,Economic Policy & Debt: National accounts: Adjusted savings & income,Adjusted savings: particulate emission damage (current US$),,,,,,,,,,,0.149726717838008,1188,-1.12431968017788e-05,-2.151 to -0.732,0.161709537121368,1179,-0.114813639947463,-0.728 to -0.004,0.115995364420202,1138,0.0462114540583465,-0.004 to 0.782,0.178641036020917,1183,0.131986851058508,0.785 to 1.868
NY.ADJ.DPEM.GN.ZS,Economic Policy & Debt: National accounts: Adjusted savings & income,Adjusted savings: particulate emission damage (% of GNI),0.831524257253694,0.257391376840993,0.157044814606113,0.270544951958216,0.138252885292781,0.111636989966989,0.0478293803599787,0.160184274686728,0.0777508790205255,0.112742632908307,0.323478151410741,1180,-0.333990669851253,-2.151 to -0.732,0.650808566648302,1170,-0.669720859620755,-0.728 to -0.004,0.446819647787348,1129,-0.397904510608166,-0.004 to 0.782,0.675771045843146,1163,-0.627624496534187,0.785 to 1.868
NY.ADJ.DRES.GN.ZS,Economic Policy & Debt: National accounts: Adjusted savings & income,Adjusted savings: natural resources depletion (% of GNI),0.406142171160998,0.103964665782751,0.0834718481543569,0.157122540947207,0.294779089996712,0.365221331151569,0.08494604176643,0.124842652387125,0.127702156117821,0.183486096730586,0.229178484988721,1153,-0.0658172541521588,-2.151 to -0.732,0.107723866939114,1139,-0.049569512425781,-0.728 to -0.004,0.0976635080799623,1169,-0.0499664983858466,-0.004 to 0.782,0.132406928135675,1114,0.0155351408299441,0.785 to 1.868
NY.ADJ.ICTR.GN.ZS,Economic Policy & Debt: National accounts: Adjusted savings & income,Adjusted savings: gross savings (% of GNI),0.264103084230903,0.129505993679512,0.0725590963875962,0.133689194764596,0.412661533203642,0.197637613376494,0.0830979729129117,0.0937229118228736,0.0578687500884748,0.0594932864760694,0.25933384351414,809,0.267524933912401,-2.151 to -0.732,0.126927519765311,992,-0.087598903781721,-0.728 to -0.004,0.131508381002711,992,0.0621535559011967,-0.004 to 0.782,0.300105851943744,1100,0.22493275269906,0.785 to 1.868
NY.ADJ.NNAT.CD,Economic Policy & Debt: National accounts: Adjusted savings & income,Adjusted savings: net national savings (current US$),,,,,,,,,,,0.144018202591991,809,0.0237218099840378,-2.151 to -0.732,0.115710340219127,992,-0.0478893867471192,-0.728 to -0.004,0.116548980667918,992,0.0881340300717798,-0.004 to 0.782,0.289375042672624,1099,0.177856175687623,0.785 to 1.868
NY.ADJ.NNAT.GN.ZS,Economic Policy & Debt: National accounts: Adjusted savings & income,Adjusted savings: net national savings (% of GNI),0.225896206692166,0.238357787611132,0.119331037658905,0.109456078609993,0.381505048083835,0.151994900302868,0.0718123835243934,0.0994467586470506,0.0631223649663328,0.0910450414898617,0.188669263946583,809,0.172993962905495,-2.151 to -0.732,0.154566984657392,992,-0.119892728992342,-0.728 to -0.004,0.12393545433152,992,0.0226298990706965,-0.004 to 0.782,0.239453161614134,1099,0.138970193850005,0.785 to 1.868
NY.ADJ.NNTY.CD,Economic Policy & Debt: National accounts: Adjusted savings & income,Adjusted net national income (current US$),,,,,,,,,,,0.210555597100096,1153,0.0506747808129991,-2.151 to -0.732,0.138557824585969,1139,0.0115810573973255,-0.728 to -0.004,0.0925948582432686,1169,0.0644861975543731,-0.004 to 0.782,0.318658505691708,1113,0.211960952678909,0.785 to 1.868
NY.ADJ.NNTY.KD,Economic Policy & Debt: National accounts: Adjusted savings & income,Adjusted net national income (constant 2015 US$),,,,,,,,,,,0.187665337144548,818,-0.000292969120384473,-2.151 to -0.732,0.131531687474391,793,0.00878924198912266,-0.728 to -0.004,0.0991034366401285,805,0.0493358207814577,-0.004 to 0.782,0.309136263739857,1026,0.19195889058203,0.785 to 1.868
NY.ADJ.NNTY.KD.ZG,Economic Policy & Debt: National accounts: Adjusted savings & income,Adjusted net national income (annual % growth),0.203029299654048,0.105842794970121,0.0883226489541726,0.0933209184680737,0.13817240999121,0.104427353496221,0.0663905597754732,0.0560870947142377,0.053279868657712,0.081953139058583,0.112536945911442,826,-0.0218724481482271,-2.151 to -0.732,0.0957443841936056,796,-0.0206820074729128,-0.728 to -0.004,0.0938239841462135,822,-0.0711301249058449,-0.004 to 0.782,0.188735769364931,1010,-0.125871122733249,0.785 to 1.868
NY.ADJ.NNTY.PC.CD,Economic Policy & Debt: National accounts: Adjusted savings & income,Adjusted net national income per capita (current US$),,,,,,,,,,,0.538070710790279,1151,0.454698042077649,-2.151 to -0.732,0.528105956761067,1138,0.51661745807341,-0.728 to -0.004,0.514063788531884,1168,0.428437853252924,-0.004 to 0.782,0.675446827075757,1111,0.638308123665659,0.785 to 1.868
NY.ADJ.NNTY.PC.KD,Economic Policy & Debt: National accounts: Adjusted savings & income,Adjusted net national income per capita (constant 2015 US$),,,,,,,,,,,0.55006956350516,818,0.464844530296729,-2.151 to -0.732,0.485771073139021,793,0.133254136875815,-0.728 to -0.004,0.468079824543642,805,0.360125056740485,-0.004 to 0.782,0.729817564783169,1026,0.713170331397284,0.785 to 1.868
NY.ADJ.NNTY.PC.KD.ZG,Economic Policy & Debt: National accounts: Adjusted savings & income,Adjusted net national income per capita (annual % growth),0.120319653431561,0.16679760654168,0.120248022341608,0.108390966214167,0.0992124749626959,0.106796910079594,0.0565108771859831,0.0511015893424765,0.0492351909942211,0.0994769707097301,0.103070513526555,826,-0.0168206856547678,-2.151 to -0.732,0.0849449015578183,796,-0.0164330480558776,-0.728 to -0.004,0.0881513551431279,822,-0.0446639069922774,-0.004 to 0.782,0.220200364836956,1010,-0.173701303517277,0.785 to 1.868
NY.ADJ.SVNG.CD,Economic Policy & Debt: National accounts: Adjusted savings & income,"Adjusted net savings, including particulate emission damage (current US$)",,,,,,,,,,,0.164016184009278,788,0.0364688177331793,-2.151 to -0.732,0.122780034828085,958,-0.0458940165143241,-0.728 to -0.004,0.11103765221466,938,0.0851925858284422,-0.004 to 0.782,0.321124405033962,1006,0.210794414481058,0.785 to 1.868
NY.ADJ.SVNG.GN.ZS,Economic Policy & Debt: National accounts: Adjusted savings & income,"Adjusted net savings, including particulate emission damage (% of GNI)",0.310719953532656,0.252502463133134,0.129023975620788,0.106270968050199,0.206855241976607,0.0819240503137511,0.0794440846346646,0.104543735481499,0.118010851197792,0.116563247543371,0.311225767449844,788,0.227271510544826,-2.151 to -0.732,0.114466403627707,958,0.017911602538352,-0.728 to -0.004,0.0934139073989672,938,0.0364688629671304,-0.004 to 0.782,0.315025111860717,1006,0.229523304571052,0.785 to 1.868
NY.ADJ.SVNX.CD,Economic Policy & Debt: National accounts: Adjusted savings & income,"Adjusted net savings, excluding particulate emission damage (current US$)",,,,,,,,,,,0.154872989726914,790,0.0248438927904925,-2.151 to -0.732,0.122333808181635,959,-0.0531111942018083,-0.728 to -0.004,0.108986562553646,982,0.084031488909986,-0.004 to 0.782,0.324345126671345,1013,0.213607204630524,0.785 to 1.868
NY.ADJ.SVNX.GN.ZS,Economic Policy & Debt: National accounts: Adjusted savings & income,"Adjusted net savings, excluding particulate emission damage (% of GNI)",0.257808190070313,0.245712908862147,0.136089206608187,0.100435021035991,0.215374030458089,0.0850856625706631,0.0827521287933271,0.098478484300767,0.117839603079381,0.127874653478531,0.287437098540159,790,0.203795497748011,-2.151 to -0.732,0.119141139301626,959,-0.0222950271687654,-0.728 to -0.004,0.095338560286822,982,0.0327372877767757,-0.004 to 0.782,0.318320841963942,1013,0.235956294320375,0.785 to 1.868
NY.EXP.CAPM.KN,Economic Policy & Debt: National accounts: Local currency at constant prices: Other items,Exports as a capacity to import (constant LCU),,,,,,,,,,,0.16638268746148,954,-0.0174127841777239,-2.151 to -0.732,0.13374973427155,944,0.115427793792821,-0.728 to -0.004,0.135649806938843,958,-0.114166557944174,-0.004 to 0.782,0.165553785214403,1183,-0.151129770840957,0.785 to 1.868
NY.GDP.COAL.RT.ZS,Environment: Natural resources contribution to GDP,Coal rents (% of GDP),0.0880691185072607,0.143091422289741,0.137224603126072,0.0945427636513756,0.0902122007691766,0.0697066306252722,0.14239852749355,0.071559472682822,0.0755703132161856,0.172849563356227,0.108573661874819,1182,0.0663282508285289,-2.151 to -0.732,0.066418347604484,1174,0.0419960406836414,-0.728 to -0.004,0.152573373558026,1191,-0.127978587398052,-0.004 to 0.782,0.214839316007034,1192,-0.198397093837012,0.785 to 1.868
NY.GDP.DEFL.KD.ZG,Financial Sector: Exchange rates & prices,"Inflation, GDP deflator (annual %)",0.156683142186927,0.0887529130868495,0.134974879149742,0.0827637962426893,0.0834611160777407,0.136163995559069,0.0401015660334685,0.159249557749159,0.102795597526628,0.078563226583294,0.0689600829772962,1188,0.0510705523901925,-2.151 to -0.732,0.0645483080177113,1179,0.0148863523320263,-0.728 to -0.004,0.121665025589177,1182,0.0499057377857394,-0.004 to 0.782,0.343071863805035,1182,-0.252542013032729,0.785 to 1.868
NY.GDP.DEFL.KD.ZG.AD,Financial Sector: Exchange rates & prices,"Inflation, GDP deflator: linked series (annual %)",0.151670196550066,0.0886482236792902,0.136518150364597,0.083284146523072,0.0833106310019369,0.135538421933902,0.0396845110632871,0.155942038024585,0.104791108744103,0.0769845946887347,0.0697357998099152,1188,0.0512891424318208,-2.151 to -0.732,0.0644098876592044,1179,0.0149845721528498,-0.728 to -0.004,0.120672610743831,1182,0.0516308957513522,-0.004 to 0.782,0.345863313283182,1182,-0.254471397170704,0.785 to 1.868
NY.GDP.DEFL.ZS,Financial Sector: Exchange rates & prices,GDP deflator (base year varies by country),0.172988680277787,0.101679231889264,0.0999718855429733,0.0961606330158054,0.0701980198653092,0.164656675255167,0.11888860568569,0.207879164205426,0.19130668959065,0.0628119608952016,0.154277207305335,1191,0.0710276978337542,-2.151 to -0.732,0.175487354427173,1181,-0.108738613752507,-0.728 to -0.004,0.157231374089371,1185,-0.0872810758748288,-0.004 to 0.782,0.238778366907948,1190,0.0439130472454138,0.785 to 1.868
NY.GDP.DEFL.ZS.AD,Financial Sector: Exchange rates & prices,GDP deflator: linked series (base year varies by country),0.165912395035789,0.101534085967028,0.101742454711322,0.0970139085386958,0.0682761481011447,0.164410674526454,0.119321141932691,0.206632765266689,0.191572743053188,0.0615455562474188,0.150967000197426,1191,0.0707148085187827,-2.151 to -0.732,0.175696268462955,1181,-0.108888398120991,-0.728 to -0.004,0.156456761244301,1185,-0.0881502275538993,-0.004 to 0.782,0.242893126223607,1190,0.0459277611221292,0.785 to 1.868
NY.GDP.DISC.CN,Economic Policy & Debt: National accounts: Local currency at current prices: Expenditure on GDP,Discrepancy in expenditure estimate of GDP (current LCU),,,,,,,,,,,0.0791616140715464,1029,-0.00515147751417276,-2.151 to -0.732,0.0827467917264254,1035,-0.0177309222172733,-0.728 to -0.004,0.107232566333124,1086,0.0105511487327987,-0.004 to 0.782,0.103153441027281,1193,-0.0212448477107495,0.785 to 1.868
NY.GDP.DISC.KN,Economic Policy & Debt: National accounts: Local currency at constant prices: Expenditure on GDP,Discrepancy in expenditure estimate of GDP (constant LCU),,,,,,,,,,,0.0964515161094197,396,-0.00592327077684557,-2.151 to -0.732,0.168120070893246,344,0.154082063393132,-0.728 to -0.004,0.186506440605473,364,-0.108872089143693,-0.004 to 0.782,0.138430722931156,964,-0.079469176428024,0.785 to 1.868
NY.GDP.FCST.CD,Economic Policy & Debt: National accounts: US$ at current prices: Aggregate indicators,Gross value added at basic prices (GVA) (current US$),,,,,,,,,,,0.216890069090658,1072,0.0550214138763718,-2.151 to -0.732,0.131926876176605,1030,-0.0167076921424607,-0.728 to -0.004,0.105877652005034,1029,0.00289282986434749,-0.004 to 0.782,0.322939161897634,1128,0.206188032703174,0.785 to 1.868
NY.GDP.FCST.CN,Economic Policy & Debt: National accounts: Local currency at current prices: Aggregate indicators,Gross value added at basic prices (GVA) (current LCU),,,,,,,,,,,0.18500609187421,1072,-0.0092911721075266,-2.151 to -0.732,0.114950037084639,1030,0.0983614677662433,-0.728 to -0.004,0.133932465710046,1029,-0.0890880275153214,-0.004 to 0.782,0.140297248543893,1128,-0.134634931209678,0.785 to 1.868
NY.GDP.FCST.KD,Economic Policy & Debt: National accounts: US$ at constant 2015 prices: Aggregate indicators,Gross value added at basic prices (GVA) (constant 2015 US$),,,,,,,,,,,0.212612159636592,974,0.0429270892636452,-2.151 to -0.732,0.120877893034964,1025,-0.0254280524204852,-0.728 to -0.004,0.115133057778112,956,-0.0138741858724854,-0.004 to 0.782,0.318795568771705,1117,0.193836536145213,0.785 to 1.868
NY.GDP.FCST.KN,Economic Policy & Debt: National accounts: Local currency at constant prices: Aggregate indicators,Gross value added at basic prices (GVA) (constant LCU),,,,,,,,,,,0.194368089824859,1007,-0.077897857425973,-2.151 to -0.732,0.131716203606599,1030,0.118023170257905,-0.728 to -0.004,0.133946642112073,983,-0.109904237213868,-0.004 to 0.782,0.145626231973128,1117,-0.13866437237802,0.785 to 1.868
NY.GDP.FRST.RT.ZS,Environment: Natural resources contribution to GDP,Forest rents (% of GDP),0.678264255420202,0.32960126306402,0.289232024051347,0.143364064862099,0.137300289846444,0.0938458772310306,0.106604822219158,0.0815868280714218,0.0513967313535427,0.106825997534637,0.527173211612623,1191,-0.505863534167206,-2.151 to -0.732,0.302359489565478,1197,-0.239174162563763,-0.728 to -0.004,0.112459692151049,1191,-0.0773269707394076,-0.004 to 0.782,0.271712602516831,1194,-0.199599769912907,0.785 to 1.868
NY.GDP.MINR.RT.ZS,Environment: Natural resources contribution to GDP,Mineral rents (% of GDP),0.194144778767516,0.0732166454019206,0.0376334383257796,0.153614720063533,0.0957887121090558,0.08475610812167,0.101266490133006,0.0872372685591785,0.228760462987735,0.0950299113078156,0.0825457802226878,1191,0.0711177999276579,-2.151 to -0.732,0.155086934411428,1197,0.104837997284938,-0.728 to -0.004,0.205864361949752,1191,-0.144991389479293,-0.004 to 0.782,0.178191629055252,1194,-0.0913004342771951,0.785 to 1.868
NY.GDP.MKTP.CD,Economic Policy & Debt: National accounts: US$ at current prices: Aggregate indicators,GDP (current US$),,,,,,,,,,,0.206389623530173,1191,0.0518994452911661,-2.151 to -0.732,0.136916227524213,1197,0.0175591525991345,-0.728 to -0.004,0.0915347257894688,1191,0.0679416725666273,-0.004 to 0.782,0.326591029465631,1194,0.217874057975302,0.785 to 1.868
NY.GDP.MKTP.CN,Economic Policy & Debt: National accounts: Local currency at current prices: Aggregate indicators,GDP (current LCU),,,,,,,,,,,0.176202977679337,1191,-0.0160447002252989,-2.151 to -0.732,0.115463788227803,1197,0.0987218973750556,-0.728 to -0.004,0.128020157602532,1191,-0.0845601663304721,-0.004 to 0.782,0.137025535148209,1194,-0.132077008962369,0.785 to 1.868
NY.GDP.MKTP.CN.AD,Economic Policy & Debt: National accounts: Local currency at current prices: Aggregate indicators,GDP: linked series (current LCU),,,,,,,,,,,0.173829803231357,1191,-0.0222298155997223,-2.151 to -0.732,0.11611972483421,1181,0.098833762543216,-0.728 to -0.004,0.128694846840314,1185,-0.085078625605327,-0.004 to 0.782,0.13685942959406,1190,-0.131792304420735,0.785 to 1.868
NY.GDP.MKTP.KD,Economic Policy & Debt: National accounts: US$ at constant 2015 prices: Aggregate indicators,GDP (constant 2015 US$),,,,,,,,,,,0.201046295329834,1191,0.0381751402248195,-2.151 to -0.732,0.102606695259866,1181,0.0223906531118284,-0.728 to -0.004,0.0913957208264353,1164,0.0457057378403687,-0.004 to 0.782,0.322394266926785,1190,0.207493284848728,0.785 to 1.868
NY.GDP.MKTP.KD.ZG,Economic Policy & Debt: National accounts: Growth rates,GDP growth (annual %),0.186100101760977,0.121115883833513,0.085543719161729,0.135830628675558,0.166796407681327,0.0738134351760216,0.099288428672626,0.0584935459785088,0.043823035848225,0.0542359475156533,0.0699728751717088,1188,-0.0372173125540259,-2.151 to -0.732,0.100186218193455,1179,-0.0547153449195953,-0.728 to -0.004,0.114889999976999,1182,-0.0630365509304697,-0.004 to 0.782,0.190205886383104,1182,-0.0892394784324052,0.785 to 1.868
NY.GDP.MKTP.KN,Economic Policy & Debt: National accounts: Local currency at constant prices: Aggregate indicators,GDP (constant LCU),,,,,,,,,,,0.187877132980905,1191,-0.0724844473796301,-2.151 to -0.732,0.113534863899655,1181,0.101362172989982,-0.728 to -0.004,0.127541542079269,1185,-0.103185236454565,-0.004 to 0.782,0.142005826018034,1190,-0.135678746274746,0.785 to 1.868
NY.GDP.MKTP.PP.CD,Economic Policy & Debt: Purchasing power parity,"GDP, PPP (current international $)",,,,,,,,,,,0.218463483720794,1191,0.0577453950628073,-2.151 to -0.732,0.111563656958357,1157,-0.0359925565515336,-0.728 to -0.004,0.104421182380699,1174,0.053153051758385,-0.004 to 0.782,0.272722468116549,1175,0.200292119315484,0.785 to 1.868
NY.GDP.MKTP.PP.KD,Economic Policy & Debt: Purchasing power parity,"GDP, PPP (constant 2017 international $)",,,,,,,,,,,0.218343329855677,1174,0.0527129028347707,-2.151 to -0.732,0.10950073715277,1146,-0.0391558211421785,-0.728 to -0.004,0.107674359998503,1156,0.0519655316836703,-0.004 to 0.782,0.270457308217314,1175,0.193881563270247,0.785 to 1.868
NY.GDP.NGAS.RT.ZS,Environment: Natural resources contribution to GDP,Natural gas rents (% of GDP),0.156210211487789,0.134010228781792,0.243026325795499,0.0751363081255103,0.450348489905391,0.245460413728613,0.0822635377190666,0.118784807592184,0.0805985467911576,0.0748557482385027,0.168838155148871,1150,0.157947923289807,-2.151 to -0.732,0.0998272917667867,1170,-0.0456446710227648,-0.728 to -0.004,0.14506815490004,1191,-0.0399011619685233,-0.004 to 0.782,0.0742677401286699,1192,0.00692839333732996,0.785 to 1.868
